Date,Close,% Change,% Change vs Average,Volume
2025-01-29T23:00:00.000Z,"102,405.02",-2.22,-1.72,"45,732,764,360"
2025-01-30T23:00:00.000Z,"100,655.91",-1.71,-1.21,"27,757,944,848"
2025-01-31T23:00:00.000Z,"97,688.98",-2.95,-2.45,"63,091,816,853"
2025-02-01T23:00:00.000Z,"101,405.42",3.8,4.3,"115,400,897,748"
2025-02-02T23:00:00.000Z,"97,871.82",-3.48,-2.98,"73,002,130,211"
2025-02-03T23:00:00.000Z,"96,615.45",-1.28,-0.78,"49,125,911,241"
2025-02-04T23:00:00.000Z,"96,593.30",-0.02,0.48,"45,302,471,947"
2025-02-05T23:00:00.000Z,"96,529.09",-0.07,0.43,"55,741,290,456"
2025-02-06T23:00:00.000Z,"96,482.45",-0.05,0.45,"22,447,526,395"
2025-02-07T23:00:00.000Z,"96,500.09",0.02,0.52,"27,732,901,800"
2025-02-08T23:00:00.000Z,"97,437.55",0.97,1.47,"40,078,962,391"
2025-02-09T23:00:00.000Z,"95,747.43",-1.73,-1.23,"37,488,783,272"
2025-02-10T23:00:00.000Z,"97,885.86",2.23,2.73,"49,340,445,530"
2025-02-11T23:00:00.000Z,"96,623.87",-1.29,-0.79,"37,147,280,860"
2025-02-12T23:00:00.000Z,"97,508.97",0.92,1.42,"32,697,987,277"
2025-02-13T23:00:00.000Z,"97,580.35",0.07,0.57,"17,047,266,288"
2025-02-14T23:00:00.000Z,"96,175.03",-1.44,-0.94,"16,536,755,396"
2025-02-15T23:00:00.000Z,"95,773.38",-0.42,0.08,"27,336,550,690"
2025-02-16T23:00:00.000Z,"95,539.55",-0.24,0.26,"37,325,720,482"
2025-02-17T23:00:00.000Z,"96,635.61",1.15,1.65,"28,990,872,862"
2025-02-18T23:00:00.000Z,"98,333.94",1.76,2.26,"31,668,022,771"
2025-02-19T23:00:00.000Z,"96,125.55",-2.25,-1.75,"49,608,706,470"
2025-02-20T23:00:00.000Z,"96,577.76",0.47,0.97,"18,353,824,477"
