"Date","Close","% Change","% Change vs Average","Volume"
"2025-03-12T17:30:00.000Z","82,599.55","-0.18","-0.18","0"
"2025-03-12T17:35:00.000Z","82,494.00","-0.13","-0.13","555,646,976"
"2025-03-12T17:40:00.000Z","82,561.75","0.08","0.08","0"
"2025-03-12T17:45:00.000Z","82,476.74","-0.10","-0.10","624,091,136"
"2025-03-12T17:50:00.000Z","82,205.79","-0.33","-0.33","0"
"2025-03-12T17:55:00.000Z","81,872.83","-0.41","-0.41","0"
"2025-03-12T18:00:00.000Z","81,961.96","0.11","0.11","0"
"2025-03-12T18:05:00.000Z","81,908.57","-0.07","-0.07","0"
"2025-03-12T18:10:00.000Z","82,290.67","0.47","0.47","107,343,872"
"2025-03-12T18:15:00.000Z","82,491.48","0.24","0.24","26,353,664"
"2025-03-12T18:20:00.000Z","82,550.12","0.07","0.07","0"
"2025-03-12T18:25:00.000Z","82,613.63","0.08","0.08","195,289,088"
"2025-03-12T18:30:00.000Z","82,545.18","-0.08","-0.08","0"
"2025-03-12T18:35:00.000Z","82,520.95","-0.03","-0.03","891,363,328"
"2025-03-12T18:40:00.000Z","82,675.59","0.19","0.19","0"
"2025-03-12T18:45:00.000Z","82,770.46","0.11","0.11","840,400,896"
"2025-03-12T18:50:00.000Z","82,579.44","-0.23","-0.23","0"
"2025-03-12T18:55:00.000Z","82,514.02","-0.08","-0.08","3,403,776"
"2025-03-12T19:00:00.000Z","82,625.73","0.14","0.13","274,907,136"
"2025-03-12T19:05:00.000Z","82,718.85","0.11","0.11","0"
"2025-03-12T19:10:00.000Z","82,867.72","0.18","0.18","360,476,672"
"2025-03-12T19:15:00.000Z","82,939.02","0.09","0.09","521,990,144"
"2025-03-12T19:20:00.000Z","82,796.70","-0.17","-0.17","0"
"2025-03-12T19:25:00.000Z","82,855.37","0.07","0.07","0"
"2025-03-12T19:30:00.000Z","82,937.26","0.10","0.10","289,148,928"
"2025-03-12T19:35:00.000Z","82,815.87","-0.15","-0.15","21,372,928"
"2025-03-12T19:40:00.000Z","82,531.77","-0.34","-0.34","0"
"2025-03-12T19:45:00.000Z","82,747.20","0.26","0.26","314,417,152"
"2025-03-12T19:50:00.000Z","82,892.52","0.18","0.17","0"
"2025-03-12T19:55:00.000Z","83,055.47","0.20","0.20","329,183,232"
"2025-03-12T20:00:00.000Z","82,829.02","-0.27","-0.27","0"
"2025-03-12T20:05:00.000Z","82,842.19","0.02","0.02","86,114,304"
"2025-03-12T20:10:00.000Z","82,828.90","-0.02","-0.02","344,231,936"
"2025-03-12T20:15:00.000Z","82,838.30","0.01","0.01","0"
"2025-03-12T20:20:00.000Z","82,866.95","0.03","0.03","574,476,288"
"2025-03-12T20:25:00.000Z","82,899.32","0.04","0.04","62,054,400"
"2025-03-12T20:30:00.000Z","82,977.72","0.09","0.09","0"
"2025-03-12T20:35:00.000Z","83,128.71","0.18","0.18","0"
"2025-03-12T20:40:00.000Z","83,123.91","-0.01","-0.01","1,315,356,672"
"2025-03-12T20:45:00.000Z","83,093.79","-0.04","-0.04","0"
"2025-03-12T20:50:00.000Z","83,059.64","-0.04","-0.04","723,292,160"
"2025-03-12T20:55:00.000Z","83,108.71","0.06","0.06","0"
"2025-03-12T21:00:00.000Z","83,213.52","0.13","0.13","0"
"2025-03-12T21:05:00.000Z","83,124.52","-0.11","-0.11","0"
"2025-03-12T21:10:00.000Z","83,234.05","0.13","0.13","360,075,264"
"2025-03-12T21:15:00.000Z","83,243.04","0.01","0.01","0"
"2025-03-12T21:20:00.000Z","83,278.20","0.04","0.04","22,622,208"
"2025-03-12T21:25:00.000Z","83,136.92","-0.17","-0.17","631,959,552"
"2025-03-12T21:30:00.000Z","83,196.02","0.07","0.07","0"
"2025-03-12T21:35:00.000Z","83,121.70","-0.09","-0.09","0"
"2025-03-12T21:40:00.000Z","83,072.24","-0.06","-0.06","0"
"2025-03-12T21:45:00.000Z","82,968.80","-0.12","-0.13","924,258,304"
"2025-03-12T21:50:00.000Z","82,933.69","-0.04","-0.04","111,558,656"
"2025-03-12T21:55:00.000Z","82,980.18","0.06","0.06","41,168,896"
"2025-03-12T22:00:00.000Z","83,282.70","0.36","0.36","0"
"2025-03-12T22:05:00.000Z","83,212.94","-0.08","-0.08","721,600,512"
